"uri","name","genres","followers","popularity","image_url"
"spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","Rock",9089649,80,"https://i.scdn.co/image/ab6761610000e5eb60063d3451ade8f9fab397c2"
"spotify:artist:1GDbiv3spRmZ1XdM1jQbT7","NATTI NATASHA","Pop",9003061,75,"https://i.scdn.co/image/ab6761610000e5eb27e4c08f0a25786383c77dbc"
"spotify:artist:7nqOGRxlXj7N2JYbgNEjYH","SEVENTEEN","Pop",8968433,79,"https://i.scdn.co/image/ab6761610000e5ebeb77c85f6012113fcefb38da"
"spotify:artist:6icQOAFXDZKsumw3YXyusw","Lil Yachty","Hip-Hop",8944631,79,"https://i.scdn.co/image/ab6761610000e5eb86c7c38d4c8c461dba55035c"
"spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi","Nick Jonas","Pop",8919009,67,"https://i.scdn.co/image/ab6761610000e5ebc46488ffeb07f9578d1f4e4b"
"spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","Pop",8916887,78,"https://i.scdn.co/image/ab6761610000e5eb21b66418f7f3b86967f85bce"
"spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","Hip-Hop",8885634,84,"https://i.scdn.co/image/ab6761610000e5ebed3b89aa602145fde71a163a"
"spotify:artist:0jnsk9HBra6NMjO2oANoPY","Flo Rida","Pop, Hip-Hop",8834439,79,"https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452"
"spotify:artist:5me0Irg2ANcsgc93uaYrpb","The Notorious B.I.G.","Hip-Hop",8796899,79,"https://i.scdn.co/image/1b4858fbd24046a81cace5ee18d19c868262b91f"
"spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6","Marc Anthony","Pop",8756459,77,"https://i.scdn.co/image/ab6761610000e5ebea64d3b81527134c0d65f341"
"spotify:artist:6dJeKm76NjfXBNTpHmOhfO","Selena Gomez & The Scene","Pop",8686694,70,"https://i.scdn.co/image/469b6a74f5ddca9560e9f5137842e3772c8576c0"
"spotify:artist:5C4PDR4LnhZTbVnKWXuDKD","Morat","Pop",8649279,83,"https://i.scdn.co/image/ab6761610000e5ebeb27e0d833dcc24c376cb24c"
"spotify:artist:5p7f24Rk5HkUZsaS3BLG5F","Hailee Steinfeld","Pop",8574584,73,"https://i.scdn.co/image/ab6761610000e5eba961383967f3a3a54e794a15"
"spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","Rock",8563211,77,"https://i.scdn.co/image/ab6761610000e5ebdead744163b14dc0ea8ad01f"
"spotify:artist:540vIaP2JwjQb9dm3aArA4","DJ Snake","Pop, EDM",8467474,78,"https://i.scdn.co/image/ab6761610000e5ebf2855e25f1d9c8a20bcc85ae"
"spotify:artist:07XSN3sPlIlB2L2XNcTwJw","KISS","Rock",8419699,73,"https://i.scdn.co/image/ab6761610000e5eb4e85269a1f35917eddeadefd"
"spotify:artist:1bAftSH8umNcGZ0uyV7LMg","Duki","Hip-Hop",8413612,84,"https://i.scdn.co/image/ab6761610000e5eb38fea96b610287e187ce5d7f"
"spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","Pop",8407161,83,"https://i.scdn.co/image/ab6761610000e5eb4111c95b5f430c3265c7304b"
"spotify:artist:718COspgdWOnwOFpJHRZHS","Luke Combs","Country",8390143,86,"https://i.scdn.co/image/ab6761610000e5eb5db6179b28f7e3654898b279"
"spotify:artist:23fqKkggKUBHNkbKtXEls4","Kygo","Pop",8342478,80,"https://i.scdn.co/image/ab6761610000e5ebe636670d717588b11d654130"
"spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","Pop, Hip-Hop",8326578,85,"https://i.scdn.co/image/ab6761610000e5eb1cf142a710a2f3d9b7a62da1"
"spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","JAY-Z","Pop, Hip-Hop",8317148,85,"https://i.scdn.co/image/ab6761610000e5ebc75afcd5a9027f60eaebb5e4"
"spotify:artist:1z4g3DjTBBZKhvAroFlhOM","Red Velvet","Pop",8302574,74,"https://i.scdn.co/image/ab6761610000e5eb5bf330a57b9dcffd8f7b2c14"
"spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","Rock",8227778,73,"https://i.scdn.co/image/ab6761610000e5ebdc52c8e309e46aa8430a0fa0"
"spotify:artist:50co4Is1HCEo8bhOyUWKpn","Young Thug","Hip-Hop",8224509,85,"https://i.scdn.co/image/ab6761610000e5eb547d2b41c9f2c97318aad0ed"
"spotify:artist:0vR2qb8m9WHeZ5ByCbimq2","Reik","Pop",8198584,79,"https://i.scdn.co/image/ab6761610000e5eb3c459a73ab18eca3d9387d15"
"spotify:artist:0BvkDsjIUla7X0k6CSWh1I","Luke Bryan","Country",8167652,77,"https://i.scdn.co/image/ab6761610000e5ebbda852a1b1ed76e2e731955f"
"spotify:artist:1w5Kfo2jwwIPruYS2UWh56","Pearl Jam","Rock",8161217,75,"https://i.scdn.co/image/ab6761610000e5eb122d1145d880736383742ebc"
"spotify:artist:5he5w2lnU9x7JFhnwcekXX","Skrillex","Pop",8161152,79,"https://i.scdn.co/image/ab6761610000e5eb61f92702ca14484aa263a931"
"spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","Rock",8154879,79,"https://i.scdn.co/image/ab6761610000e5eb9a93e273380982dff84c0d7c"
"spotify:artist:64M6ah0SkkRsnPGtGiRAbb","Bebe Rexha","Pop",8149585,83,"https://i.scdn.co/image/ab6761610000e5ebc692afc666512dc946a7358f"
"spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","Rock",8105262,80,"https://i.scdn.co/image/ab6761610000e5eba03696716c9ee605006047fd"
"spotify:artist:5CCwRZC6euC8Odo6y9X8jr","Rita Ora","Pop",8079998,74,"https://i.scdn.co/image/ab6761610000e5eb40aa25269cc326b0f97c8ae2"
"spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","Rock",8032578,80,"https://i.scdn.co/image/ab6761610000e5eb32845b1556f9dbdfe8ee6575"
"spotify:artist:699OTQXzgjhIYAHMy9RyPD","Playboi Carti","Hip-Hop",7981902,83,"https://i.scdn.co/image/ab6761610000e5eb504ff11d788162fbf8078654"
"spotify:artist:3wyVrVrFCkukjdVIdirGVY","Lil Pump","Hip-Hop",7980886,68,"https://i.scdn.co/image/ab6761610000e5eb6bc83a52ca96ea7e6ac30c7f"
"spotify:artist:3HqSLMAZ3g3d5poNaI7GOU","IU","Pop",7933729,77,"https://i.scdn.co/image/ab6761610000e5eb006ff3c0136a71bfb9928d34"
"spotify:artist:21E3waRsmPlU7jZsS13rcj","Ne-Yo","Pop, R&B",7899272,79,"https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537"
"spotify:artist:4Uc8Dsxct0oMqx0P6i60ea","Conan Gray","Pop",7864289,80,"https://i.scdn.co/image/ab6761610000e5ebd3a1193ab04e0fb2b297e619"
"spotify:artist:0ghlgldX5Dd6720Q3qFyQB","TOMORROW X TOGETHER","Pop",7861463,79,"https://i.scdn.co/image/ab6761610000e5eb63329d77582c519154674fd7"
"spotify:artist:3AQRLZ9PuTAozP28Skbq8V","The Script","Pop, Rock",7839778,74,"https://i.scdn.co/image/ab6761610000e5ebf01bf904b446e4a043acb867"
"spotify:artist:17lzZA2AlOHwCwFALHttmp","2 Chainz","Pop, Hip-Hop",7782252,76,"https://i.scdn.co/image/ab6761610000e5ebf556662d187b9191c421be1c"
"spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","Pop, Rock",7723658,80,"https://i.scdn.co/image/ab6761610000e5ebb10c34546a4ca2d7faeb8865"
"spotify:artist:2MRBDr0crHWE5JwPceFncq","Juan Gabriel","Pop",7714208,75,"https://i.scdn.co/image/022102638a204d6cb0bb6276ba2656f9c92bf2c3"
"spotify:artist:3MHaV05u0io8fQbZ2XPtlC","Prince Royce","Pop, Hip-Hop",7695975,76,"https://i.scdn.co/image/ab6761610000e5eb8e4cdd611905c632aa8e5e52"
"spotify:artist:4tm8CEdm4pkQsEh4jIr9Yp","Santa Fe Klan","Hip-Hop",7668978,78,"https://i.scdn.co/image/ab6761610000e5eb0004348a7c5517eab6e0729f"
"spotify:artist:181bsRPaVXVlUKXrxwZfHK","Megan Thee Stallion","Pop",7646442,79,"https://i.scdn.co/image/ab6761610000e5eb5bebfdee4c4cfea3473a51ab"
"spotify:artist:3WGpXCj9YhhfX11TToZcXP","Troye Sivan","Pop",7595675,75,"https://i.scdn.co/image/ab6761610000e5eb002eedc44fefe085daae10e4"
"spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","Pop, Rock",7582452,78,"https://i.scdn.co/image/ab6761610000e5eb9c00ad0308287b38b8fdabc2"
"spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","Pop",7544121,77,"https://i.scdn.co/image/ab6761610000e5ebf271138f95fbe8188d909d50"
"spotify:artist:6FBDaR13swtiWwGhX1WQsP","blink-182","Pop, Rock",7531066,78,"https://i.scdn.co/image/ab6761610000e5eb33639aaeecfcc5ebada97476"
"spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","Pop",7526747,78,"https://i.scdn.co/image/ab6761610000e5eb371cba21c6962a457c550b81"
"spotify:artist:12Chz98pHFMPJEknJQMWvI","Muse","Rock",7458347,76,"https://i.scdn.co/image/ab6761610000e5eb0accbbe13e1aa147dd27671c"
"spotify:artist:1yxSLGMDHlW21z4YXirZDS","Black Eyed Peas","Pop",7394747,81,"https://i.scdn.co/image/ab6761610000e5ebabab30b094128cf4c0f2cef1"
"spotify:artist:7slfeZO9LsJbWgpkIoXBUJ","Ricky Martin","Pop",7298695,74,"https://i.scdn.co/image/ab6761610000e5eba50f664a6b720e94196ba102"
"spotify:artist:4S9EykWXhStSc15wEx8QFK","Céline Dion","Pop",7268410,74,"https://i.scdn.co/image/ab6761610000e5eb357f2a87bf92208767a48e7e"
"spotify:artist:0lAWpj5szCSwM4rUMHYmrr","Måneskin","Pop, Rock",7224520,82,"https://i.scdn.co/image/ab6761610000e5eb734144a8667a0bab0a9b9481"
"spotify:artist:2iojnBLj0qIMiKPvVhLnsH","Trey Songz","Pop, Hip-Hop, R&B",7213008,70,"https://i.scdn.co/image/ab6761610000e5ebfd7cca32a58a9bb263fb5c4a"
"spotify:artist:5sUrlPAHlS9NEirDB8SEbF","Alejandro Sanz","Pop",7154951,77,"https://i.scdn.co/image/ab6761610000e5eb84505d89ff27a88fca05f56d"
"spotify:artist:7iZtZyCzp3LItcw1wtPI3D","Rae Sremmurd","Hip-Hop",7143936,75,"https://i.scdn.co/image/ab6761610000e5ebca1568791bf7ac0cf34dbc66"
"spotify:artist:7ltDVBr6mKbRvohxheJ9h1","ROSALÍA","Pop, R&B",7142072,87,"https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49"
"spotify:artist:20sxb77xiYeusSH8cVdatc","Meek Mill","Pop, Hip-Hop",7142021,76,"https://i.scdn.co/image/ab6761610000e5eb238b2a30c741d42a4c91b7b7"
"spotify:artist:1qto4hHid1P71emI6Fd8xi","Aventura","Pop, Hip-Hop",7098923,78,"https://i.scdn.co/image/ab6761610000e5eb4cd0464ef7d8eb8521f72dd8"
"spotify:artist:6HaGTQPmzraVmaVxvz6EUc","Jung Kook","Pop",7046548,76,"https://i.scdn.co/image/ab6761610000e5ebbda88c5ee506aa67c8835d30"
"spotify:artist:4phGZZrJZRo4ElhRtViYdl","Jason Mraz","Pop",7043962,74,"https://i.scdn.co/image/ab6761610000e5ebc3b370fc26c83312db52af14"
"spotify:artist:1UTPBmNbXNTittyMJrNkvw","Blake Shelton","Country",7020068,71,"https://i.scdn.co/image/ab6761610000e5ebe2cff2190102be30cfb8bfe5"
"spotify:artist:0C0XlULifJtAgn6ZNCW2eu","The Killers","Rock",6954475,77,"https://i.scdn.co/image/ab6761610000e5eb207b21f3ed0ee96adce3166a"
"spotify:artist:7gOdHgIoIKoe4i9Tta6qdD","Jonas Brothers","Pop",6921164,77,"https://i.scdn.co/image/ab6761610000e5eb7e7ecd82666723f21b789734"
"spotify:artist:1QAJqy2dA3ihHBFIHRphZj","Cigarettes After Sex","Pop",6908049,82,"https://i.scdn.co/image/ab6761610000e5ebfe9c808643258ecd6770aa7d"
"spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","Rock",6900459,74,"https://i.scdn.co/image/5931700f9515dd6587230130beb615e0549e47dc"
"spotify:artist:6tbjWDEIzxoDsBA1FuhfPW","Madonna","Pop",6896140,78,"https://i.scdn.co/image/ab6761610000e5eb4b36d28b55620959821f4a5b"
"spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z","Tiësto","Pop",6859461,85,"https://i.scdn.co/image/ab6761610000e5eb27c55a5e9ed2a41c01589fae"
"spotify:artist:2EMAnMvWE2eb56ToJVfCWs","Bryson Tiller","Hip-Hop, R&B",6856935,80,"https://i.scdn.co/image/ab6761610000e5eb078fdd734b7f0aa782328428"
"spotify:artist:0eHQ9o50hj6ZDNBt6Ys1sD","Yandel","Hip-Hop",6836462,82,"https://i.scdn.co/image/ab6761610000e5eb7dbaf2fabcbd4b37168397fd"
"spotify:artist:3Mcii5XWf6E0lrY3Uky4cA","Ice Cube","Hip-Hop",6828666,76,"https://i.scdn.co/image/ab6761610000e5eb650e79afafd00492e33d7b8c"
"spotify:artist:0cGUm45nv7Z6M6qdXYQGTX","Kehlani","Pop, R&B",6809762,76,"https://i.scdn.co/image/ab6761610000e5ebd2657bcafcb300d90816523f"
"spotify:artist:5LHRHt1k9lMyONurDHEdrp","Tyga","Pop, Hip-Hop",6804239,81,"https://i.scdn.co/image/ab6761610000e5ebf91c2e559a5a8233d3b35fb1"
"spotify:artist:5dbaLmK5SHLLg8Z4CcTJpX","Greeicy","R&B",6782551,69,"https://i.scdn.co/image/ab6761610000e5eb74655f979a36550a1174de85"
"spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Rick Ross","Pop, Hip-Hop",6744955,77,"https://i.scdn.co/image/ab6761610000e5eb8196a8109c28a8b8aca28fae"
"spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","Rock",6744093,72,"https://i.scdn.co/image/ab6761610000e5ebeaca358712b3fe4ed9814640"
"spotify:artist:1LZEQNv7sE11VDY3SdxQeN","Bee Gees","Rock",6733932,77,"https://i.scdn.co/image/1d5a05673975ba0c378cd280344e000b0b865620"
"spotify:artist:6sq1yF0OZEWA4xoXVKW1L9","Alejandro Fernández","Pop",6730220,77,"https://i.scdn.co/image/ab6761610000e5eb452691cfa37fdd5b3417ed0d"
"spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","Rock",6591896,76,"https://i.scdn.co/image/ab6761610000e5eb4bdaa8c5e65b64f50549c393"
"spotify:artist:3mIj9lX2MWuHmhNCA7LSCW","The 1975","Pop, Rock",6578413,80,"https://i.scdn.co/image/ab6761610000e5eb89348336354096fd4e36ca73"
"spotify:artist:7f4ignuCJhLXfZ9giKT7rH","NCT 127","Pop",6549975,71,"https://i.scdn.co/image/ab6761610000e5eb7d874b307cb092e68db73207"
"spotify:artist:0VRj0yCOv2FXJNP47XQnx5","Quavo","Hip-Hop",6539963,80,"https://i.scdn.co/image/ab6761610000e5eb1454debf3d21173c9051342b"
"spotify:artist:3gd8FJtBJtkRxdfbTu19U2","Mumford & Sons","Rock",6472610,73,"https://i.scdn.co/image/ab6761610000e5eb87ac264d392a72af95ca9fdb"
"spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","Rock",6466680,81,"https://i.scdn.co/image/ab6761610000e5eb90357ef28b3a012a1d1b2fa2"
"spotify:artist:5y2Xq6xcjJb2jVM54GHK3t","John Legend","Pop",6459626,77,"https://i.scdn.co/image/ab6761610000e5ebaed3c717bf1753ab928ea88d"
"spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","Pop, Hip-Hop",6442638,81,"https://i.scdn.co/image/ab6761610000e5eb876faa285687786c3d314ae0"
"spotify:artist:1wGIhYkKWSq4yACtTkCkSX","Canserbero","Hip-Hop",6415490,75,"https://i.scdn.co/image/ab6761610000e5eba91405d63c939682e4efdcbc"
"spotify:artist:1gBUSTR3TyDdTVFIaQnc02","NCT DREAM","Pop",6406862,75,"https://i.scdn.co/image/ab6761610000e5eb64aa2c83dd30331b56ffddf3"
"spotify:artist:5ZS223C6JyBfXasXxrRqOk","Jhené Aiko","R&B",6401561,78,"https://i.scdn.co/image/ab6761610000e5eb9f9eab124df9f1ff148ebfe5"
"spotify:artist:738wLrAtLtCtFOLvQBXOXp","Major Lazer","Pop",6347607,75,"https://i.scdn.co/image/ab6761610000e5eb133f44ab343b35c715a4ac97"
"spotify:artist:5yG7ZAZafVaAlMTeBybKAL","Iggy Azalea","Pop, Hip-Hop",6337925,70,"https://i.scdn.co/image/ab6761610000e5eb698a6abf2897a8fc8283cc0c"
"spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","Rock",6336605,73,"https://i.scdn.co/image/ab6761610000e5eb7440170c0628c2945da819c3"
"spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i","Destiny's Child","Pop, R&B",6325957,72,"https://i.scdn.co/image/ab6761610000e5ebf75e64532704bd6acf0b4e76"
"spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","Pop, Rock",6325268,77,"https://i.scdn.co/image/ab6761610000e5ebe3c37f869b830d1cf1ec829a"
"spotify:artist:3KV3p5EY4AvKxOlhGHORLg","Jeremih","Pop, Hip-Hop, R&B",6277560,75,"https://i.scdn.co/image/ab6761610000e5eb09d815048b9b89b78b8a26ad"
"spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","R&B",6275318,76,"https://i.scdn.co/image/ab6761610000e5eb7b05445e212ac49d9ed4c310"
"spotify:artist:6deZN1bslXzeGvOLaLMOIF","Nickelback","Rock",6259217,77,"https://i.scdn.co/image/ab6761610000e5eb6fd63d17d5f242226134ae2f"
"spotify:artist:3tJnB0s6c3oXPq1SCCavnd","Marco Antonio Solís","Pop",6248376,75,"https://i.scdn.co/image/ab6761610000e5eb9d818606c2582549402ca755"
"spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","Rock",6154234,71,"https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814"
"spotify:artist:2NdeV5rLm47xAvogXrYhJX","Ciara","Pop, R&B",6121075,70,"https://i.scdn.co/image/ab6761610000e5ebdc3e52d8f5fc98616e28c9c7"
"spotify:artist:7vXDAI8JwjW531ouMGbfcp","TINI","Pop",6093383,82,"https://i.scdn.co/image/ab6761610000e5ebd1ee0c41d3c79e916b910696"
"spotify:artist:74ASZWbe4lXaubB36ztrGX","Bob Dylan","Rock",6089152,72,"https://i.scdn.co/image/ab6772690000c46cf79ca05dcc1581c712bf3658"
"spotify:artist:0ErzCpIMyLcjPiwT4elrtZ","NLE Choppa","Hip-Hop",6069666,81,"https://i.scdn.co/image/ab6761610000e5ebcc5865053e7177aeb0c26b62"
"spotify:artist:3FfvYsEGaIb52QPXhg4DcH","Jason Aldean","Rock, Country",5999167,74,"https://i.scdn.co/image/ab6761610000e5ebf7b3f3710e285bf79a953af8"
"spotify:artist:4yiQZ8tQPux8cPriYMWUFP","Gwen Stefani","Pop",5952519,73,"https://i.scdn.co/image/ab6761610000e5eb71a84376c2d99dbc4eba4097"
"spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","Rock",5948513,74,"https://i.scdn.co/image/ab6761610000e5eb012addc95f5b2e7283f45446"
"spotify:artist:3uwAm6vQy7kWPS2bciKWx9","girl in red","Pop",5928191,75,"https://i.scdn.co/image/ab6761610000e5ebb24bd3a4e9f9a6a169e0f4f4"
"spotify:artist:2qxJFvFYMEDqd7ui6kSAcq","Zedd","Pop",5924136,76,"https://i.scdn.co/image/ab6761610000e5eb7bb5ab9683125fc416c9dbfb"
"spotify:artist:4vhNDa5ycK0ST968ek7kRr","Carlos Vives","Pop",5908295,74,"https://i.scdn.co/image/ab6761610000e5eb18f5ea6570e1301a546ecd73"
"spotify:artist:4xRYI6VqpkE3UwrDrAZL8L","Logic","Pop, Hip-Hop",5888677,78,"https://i.scdn.co/image/ab6761610000e5eb6581cd61841a546e8ba1dc1f"
"spotify:artist:4npEfmQ6YuiwW1GpUmaq3F","Ava Max","Pop",5874537,81,"https://i.scdn.co/image/ab6761610000e5eb105944a34f754d08298eb89e"
"spotify:artist:1anyVhU62p31KFi8MEzkbf","Chance the Rapper","Pop, Hip-Hop",5871425,75,"https://i.scdn.co/image/ab6761610000e5eba6ab3c4df02cec59758ae3fa"
"spotify:artist:6kACVPfCOnqzgfEF5ryl0x","Johnny Cash","Rock, Country",5826646,75,"https://i.scdn.co/image/ab6761610000e5eb152cf48cf9541c7061570857"
"spotify:artist:1GxkXlMwML1oSg5eLPiAz3","Michael Bublé","Pop",5823061,73,"https://i.scdn.co/image/ab6761610000e5ebef8cf61fea4923d2bde68200"
"spotify:artist:6w3SkAHYPsQ1bxV7VDlG5y","Cazzu","Hip-Hop",5750020,75,"https://i.scdn.co/image/ab6761610000e5eb45c1f856bb8ee60964f90298"
"spotify:artist:4xFUf1FHVy696Q1JQZMTRj","Carrie Underwood","Pop, Country",5717531,73,"https://i.scdn.co/image/ab6761610000e5ebc1c077c305eb4b2bcac25fd5"
"spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","Rock, Country",5713394,80,"https://i.scdn.co/image/ab6761610000e5ebd2e2b04b7ba5d60b72f54506"
"spotify:artist:5JZ7CnR6gTvEMKX4g70Amv","Lauv","Pop",5690132,77,"https://i.scdn.co/image/ab6761610000e5eb5af53f295e6c42529fbd0873"
"spotify:artist:2kRfqPViCqYdSGhYSM9R0Q","Madison Beer","Pop",5689183,72,"https://i.scdn.co/image/ab6761610000e5ebb61d3f392c4b11e9e54280a9"
"spotify:artist:4oUHIQIBe0LHzYfvXNW4QM","Morgan Wallen","Country",5667557,92,"https://i.scdn.co/image/ab6761610000e5eb0266f72f16d98a972ed1ee4d"
"spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","Pop, Rock",5629667,81,"https://i.scdn.co/image/ab6761610000e5ebad85a585103dfc2f3439119a"
"spotify:artist:4YLtscXsxbVgi031ovDDdh","Chris Stapleton","Country",5577659,79,"https://i.scdn.co/image/ab6761610000e5eba0c87c8f329b436eac8b9784"
"spotify:artist:2xiIXseIJcq3nG7C8fHeBj","Three Days Grace","Rock",5569797,75,"https://i.scdn.co/image/ab6761610000e5eb3626be769b238e2a35010613"
"spotify:artist:56oDRnqbIiwx4mymNEv7dS","Lizzo","Pop, Hip-Hop",5540123,79,"https://i.scdn.co/image/ab6761610000e5eb0d66b3670294bf801847dae2"
"spotify:artist:2AfmfGFbe0A0WsTYm0SDTx","(G)I-DLE","Pop",5531978,74,"https://i.scdn.co/image/ab6761610000e5eb196f5af772aeb1bdd3a6be65"
"spotify:artist:3eqjTLE0HfPfh78zjh6TqT","Bruce Springsteen","Rock",5524884,76,"https://i.scdn.co/image/ab6761610000e5ebf7cac48c6b587b927ba73f4e"
"spotify:artist:1VPmR4DJC1PlOtd0IADAO0","$uicideboy$","Hip-Hop",5449370,86,"https://i.scdn.co/image/ab6761610000e5eb7c0ac3d8381968ae99ce6736"
"spotify:artist:49tQo2QULno7gxHutgccqF","LANY","Pop",5449212,73,"https://i.scdn.co/image/ab6761610000e5eb046b6fbb00503d1bb72ac7ae"
"spotify:artist:5NGO30tJxFlKixkPSgXcFE","The Police","Rock",5426891,76,"https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3"
"spotify:artist:2jku7tDXc6XoB6MO2hFuqg","Tory Lanez","Hip-Hop, R&B",5420032,81,"https://i.scdn.co/image/ab6761610000e5ebbd5d3e1b363c3e26710661c3"
"spotify:artist:3hcs9uc56yIGFCSy9leWe7","Lil Durk","Hip-Hop",5418615,83,"https://i.scdn.co/image/ab6761610000e5eb6a61d3a33451c301dbb8edb3"
"spotify:artist:3r17AfJCCUqC9Lf0OAc73G","Fergie","Pop",5411851,70,"https://i.scdn.co/image/ab6761610000e5eb1fd1c6d465e03a904d63c9b5"
"spotify:artist:4x1nvY2FN8jxqAFA0DA02H","John Lennon","Rock",5405938,70,"https://i.scdn.co/image/ab6761610000e5eb207c6849d1a1f4480e6aa222"
"spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl","Bazzi","Pop",5398745,73,"https://i.scdn.co/image/ab6761610000e5ebcf69007a4806cbac70737247"
"spotify:artist:2d0hyoQ5ynDBnkvAbJKORj","Rage Against The Machine","Rock, Hip-Hop",5398158,72,"https://i.scdn.co/image/ab6761610000e5ebda4bd2b213cae330e2a4a901"
"spotify:artist:5t5FqBwTcgKTaWmfEbwQY9","ENHYPEN","Pop",5388843,75,"https://i.scdn.co/image/ab6761610000e5ebc5443c5abc130f03b6014845"
"spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ","The Pussycat Dolls","Pop",5386025,70,"https://i.scdn.co/image/ab6761610000e5eb292575f7d081016e04dff9ee"
"spotify:artist:2rhFzFmezpnW82MNqEKVry","Ski Mask The Slump God","Hip-Hop",5380382,75,"https://i.scdn.co/image/ab6761610000e5eb3bc9f79a2c47f3b2f051aeab"
"spotify:artist:00me4Ke1LsvMxt5kydlMyU","Cosculluela","Hip-Hop",5368709,73,"https://i.scdn.co/image/ab6761610000e5ebf9f2283d080e3581a63daf79"
"spotify:artist:2KC9Qb60EaY0kW4eH68vr3","ITZY","Pop",5367297,73,"https://i.scdn.co/image/ab6761610000e5eb8ec4207332def07fec21874d"
"spotify:artist:2cnMpRsOVqtPMfq7YiFE6K","Van Halen","Rock",5363813,73,"https://i.scdn.co/image/ab6761610000e5ebd8475001d2700686e1008dfb"
"spotify:artist:762310PdDnwsDxAQxzQkfX","Depeche Mode","Rock",5360313,78,"https://i.scdn.co/image/ab6761610000e5ebaff13c9484fdad590ccfb73c"
"spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Bastille","Pop, Rock",5332175,75,"https://i.scdn.co/image/ab6761610000e5ebfb7a0fe5a0e33cf5325fcd91"
"spotify:artist:3wcj11K77LjEY1PkEazffa","Burna Boy","Pop, Hip-Hop",5325862,80,"https://i.scdn.co/image/ab6761610000e5eba0e4780f120345edddeaada9"
"spotify:artist:6PAt558ZEZl0DmdXlnjMgD","Eric Clapton","Rock",5325775,72,"https://i.scdn.co/image/ab6772690000c46ca60e8f215103f6841d8a83f0"
"spotify:artist:7pbDxGE6nQSZVfiFdq9lOL","Rex Orange County","Pop",5290462,77,"https://i.scdn.co/image/ab6761610000e5ebffb90f91cb2f487d7309f7bc"
"spotify:artist:74KM79TiuVKeVCqs8QtB0B","Sabrina Carpenter","Pop",5289592,79,"https://i.scdn.co/image/ab6761610000e5eb00e540b760b56d02cc415c47"
"spotify:artist:64tJ2EAv1R6UaZqc4iOCyj","YOASOBI","Pop",5282751,78,"https://i.scdn.co/image/ab6761610000e5ebfbe071f5bc42f38d3485a29a"
"spotify:artist:3b8QkneNDz4JHKKKlLgYZg","Florida Georgia Line","Pop, Rock, Country",5211344,76,"https://i.scdn.co/image/ab6761610000e5ebaa2d9bd207a62adc3edf6631"
"spotify:artist:6sFIWsNpZYqfjUpaCgueju","Carly Rae Jepsen","Pop",5204438,73,"https://i.scdn.co/image/ab6761610000e5eb358577f183465ae7698a53a7"
"spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ","Gunna","Hip-Hop",5190476,84,"https://i.scdn.co/image/ab6761610000e5eb803f228472451496cb2f5b88"
